Timestamp: 2024-07-03 04:53:20, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [0. 0. 0. 0. 0.], Predicted state: [0. 0. 0. 0. 0.], Updated state: [0.01798134 0.         1.97851989 0.         0.06115846]
 0.00000000e+00], Updated state: [3.39244062e+06 7.40808557e+05 2.46440831e+00 1.68551430e+02
 5.58794863e-07]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244061e+06 7.40807755e+05 2.46446419e+00 1.68555252e+02
 0.00000000e+00], Predicted state: [3.39244063e+06 7.40809440e+05 2.46446419e+00 1.68555252e+02
 0.00000000e+00], Updated state: [3.39244063e+06 7.40809273e+05 2.46444419e+00 1.68553884e+02
 2.00017999e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244061e+06 7.40807755e+05 2.46446419e+00 1.68555252e+02
 0.00000000e+00], Predicted state: [3.39244063e+06 7.40809440e+05 2.46446419e+00 1.68555252e+02
 0.00000000e+00], Updated state: [3.39244061e+06 7.40807835e+05 2.46445860e+00 1.68554870e+02
 5.58794863e-07]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244061e+06 7.40807755e+05 2.46446419e+00 1.68555252e+02
 0.00000000e+00], Predicted state: [3.39244063e+06 7.40809440e+05 2.46446419e+00 1.68555252e+02
 0.00000000e+00], Updated state: [3.39244061e+06 7.40808317e+05 2.46443681e+00 1.68553379e+02
 2.73814140e-07]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244061e+06 7.40807755e+05 2.46446419e+00 1.68555252e+02
 0.00000000e+00], Predicted state: [3.39244063e+06 7.40809440e+05 2.46446419e+00 1.68555252e+02
 0.00000000e+00], Updated state: [3.39244063e+06 7.40809159e+05 2.46444707e+00 1.68554082e+02
 1.71140611e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244061e+06 7.40807755e+05 2.46446419e+00 1.68555252e+02
 0.00000000e+00], Predicted state: [3.39244063e+06 7.40809440e+05 2.46446419e+00 1.68555252e+02
 0.00000000e+00], Updated state: [3.39244061e+06 7.40807770e+05 2.46446399e+00 1.68555238e+02
 2.00017999e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244061e+06 7.40807755e+05 2.46446419e+00 1.68555252e+02
 0.00000000e+00], Predicted state: [3.39244063e+06 7.40809440e+05 2.46446419e+00 1.68555252e+02
 0.00000000e+00], Updated state: [3.39244061e+06 7.40807895e+05 2.46446248e+00 1.68555135e+02
 1.71140611e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244061e+06 7.40807755e+05 2.46446419e+00 1.68555252e+02
 0.00000000e+00], Predicted state: [3.39244063e+06 7.40809440e+05 2.46446419e+00 1.68555252e+02
 0.00000000e+00], Updated state: [3.39244062e+06 7.40808558e+05 2.46445860e+00 1.68554870e+02
 5.58830217e-09]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244058e+06 7.40807761e+05 2.46942854e+00 1.68516266e+02
 0.00000000e+00], Predicted state: [3.39244061e+06 7.40809446e+05 2.46942854e+00 1.68516266e+02
 0.00000000e+00], Updated state: [3.39244058e+06 7.40807901e+05 2.46941139e+00 1.68515096e+02
 1.71471421e-06]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244058e+06 7.40807761e+05 2.46942854e+00 1.68516266e+02
 0.00000000e+00], Predicted state: [3.39244061e+06 7.40809446e+05 2.46942854e+00 1.68516266e+02
 0.00000000e+00], Updated state: [3.39244059e+06 7.40808563e+05 2.46937255e+00 1.68512445e+02
 5.59920489e-07]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244058e+06 7.40807761e+05 2.46942854e+00 1.68516266e+02
 0.00000000e+00], Predicted state: [3.39244061e+06 7.40809446e+05 2.46942854e+00 1.68516266e+02
 0.00000000e+00], Updated state: [3.39244060e+06 7.40809279e+05 2.46940850e+00 1.68514898e+02
 2.00420911e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244058e+06 7.40807761e+05 2.46942854e+00 1.68516266e+02
 0.00000000e+00], Predicted state: [3.39244061e+06 7.40809446e+05 2.46942854e+00 1.68516266e+02
 0.00000000e+00], Updated state: [3.39244058e+06 7.40807841e+05 2.46942294e+00 1.68515884e+02
 5.59920489e-07]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244058e+06 7.40807761e+05 2.46942854e+00 1.68516266e+02
 0.00000000e+00], Predicted state: [3.39244061e+06 7.40809446e+05 2.46942854e+00 1.68516266e+02
 0.00000000e+00], Updated state: [3.39244059e+06 7.40808323e+05 2.46940110e+00 1.68514394e+02
 2.74365706e-07]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244058e+06 7.40807761e+05 2.46942854e+00 1.68516266e+02
 0.00000000e+00], Predicted state: [3.39244061e+06 7.40809446e+05 2.46942854e+00 1.68516266e+02
 0.00000000e+00], Updated state: [3.39244060e+06 7.40809165e+05 2.46941139e+00 1.68515096e+02
 1.71485354e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244058e+06 7.40807761e+05 2.46942854e+00 1.68516266e+02
 0.00000000e+00], Predicted state: [3.39244061e+06 7.40809446e+05 2.46942854e+00 1.68516266e+02
 0.00000000e+00], Updated state: [3.39244058e+06 7.40807776e+05 2.46942834e+00 1.68516252e+02
 2.00420911e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244058e+06 7.40807761e+05 2.46942854e+00 1.68516266e+02
 0.00000000e+00], Predicted state: [3.39244061e+06 7.40809446e+05 2.46942854e+00 1.68516266e+02
 0.00000000e+00], Updated state: [3.39244058e+06 7.40807901e+05 2.46942682e+00 1.68516149e+02
 1.71485354e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244058e+06 7.40807761e+05 2.46942854e+00 1.68516266e+02
 0.00000000e+00], Predicted state: [3.39244061e+06 7.40809446e+05 2.46942854e+00 1.68516266e+02
 0.00000000e+00], Updated state: [3.39244059e+06 7.40808563e+05 2.46942294e+00 1.68515884e+02
 5.59955913e-09]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244056e+06 7.40807767e+05 2.48100758e+00 1.68479019e+02
 0.00000000e+00], Predicted state: [3.39244058e+06 7.40809452e+05 2.48100758e+00 1.68479019e+02
 0.00000000e+00], Updated state: [3.39244056e+06 7.40807908e+05 2.48099035e+00 1.68477849e+02
 1.72275443e-06]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244056e+06 7.40807767e+05 2.48100758e+00 1.68479019e+02
 0.00000000e+00], Predicted state: [3.39244058e+06 7.40809452e+05 2.48100758e+00 1.68479019e+02
 0.00000000e+00], Updated state: [3.39244057e+06 7.40808570e+05 2.48095132e+00 1.68475199e+02
 5.62545931e-07]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244056e+06 7.40807767e+05 2.48100758e+00 1.68479019e+02
 0.00000000e+00], Predicted state: [3.39244058e+06 7.40809452e+05 2.48100758e+00 1.68479019e+02
 0.00000000e+00], Updated state: [3.39244058e+06 7.40809285e+05 2.48098744e+00 1.68477652e+02
 2.01360676e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244056e+06 7.40807767e+05 2.48100758e+00 1.68479019e+02
 0.00000000e+00], Predicted state: [3.39244058e+06 7.40809452e+05 2.48100758e+00 1.68479019e+02
 0.00000000e+00], Updated state: [3.39244056e+06 7.40807847e+05 2.48100195e+00 1.68478637e+02
 5.62545931e-07]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244056e+06 7.40807767e+05 2.48100758e+00 1.68479019e+02
 0.00000000e+00], Predicted state: [3.39244058e+06 7.40809452e+05 2.48100758e+00 1.68479019e+02
 0.00000000e+00], Updated state: [3.39244057e+06 7.40808329e+05 2.48098001e+00 1.68477147e+02
 2.75652194e-07]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244056e+06 7.40807767e+05 2.48100758e+00 1.68479019e+02
 0.00000000e+00], Predicted state: [3.39244058e+06 7.40809452e+05 2.48100758e+00 1.68479019e+02
 0.00000000e+00], Updated state: [3.39244058e+06 7.40809171e+05 2.48099035e+00 1.68477849e+02
 1.72289441e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244056e+06 7.40807767e+05 2.48100758e+00 1.68479019e+02
 0.00000000e+00], Predicted state: [3.39244058e+06 7.40809452e+05 2.48100758e+00 1.68479019e+02
 0.00000000e+00], Updated state: [3.39244056e+06 7.40807782e+05 2.48100737e+00 1.68479005e+02
 2.01360676e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244056e+06 7.40807767e+05 2.48100758e+00 1.68479019e+02
 0.00000000e+00], Predicted state: [3.39244058e+06 7.40809452e+05 2.48100758e+00 1.68479019e+02
 0.00000000e+00], Updated state: [3.39244056e+06 7.40807908e+05 2.48100585e+00 1.68478902e+02
 1.72289441e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244056e+06 7.40807767e+05 2.48100758e+00 1.68479019e+02
 0.00000000e+00], Predicted state: [3.39244058e+06 7.40809452e+05 2.48100758e+00 1.68479019e+02
 0.00000000e+00], Updated state: [3.39244057e+06 7.40808570e+05 2.48100195e+00 1.68478637e+02
 5.62581522e-09]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244055e+06 7.40807815e+05 2.48554254e+00 1.68440491e+02
 0.00000000e+00], Predicted state: [3.39244058e+06 7.40809499e+05 2.48554254e+00 1.68440491e+02
 0.00000000e+00], Updated state: [3.39244056e+06 7.40807955e+05 2.48552528e+00 1.68439321e+02
 1.72590341e-06]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244055e+06 7.40807815e+05 2.48554254e+00 1.68440491e+02
 0.00000000e+00], Predicted state: [3.39244058e+06 7.40809499e+05 2.48554254e+00 1.68440491e+02
 0.00000000e+00], Updated state: [3.39244057e+06 7.40808617e+05 2.48548618e+00 1.68436671e+02
 5.63574197e-07]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244055e+06 7.40807815e+05 2.48554254e+00 1.68440491e+02
 0.00000000e+00], Predicted state: [3.39244058e+06 7.40809499e+05 2.48554254e+00 1.68440491e+02
 0.00000000e+00], Updated state: [3.39244058e+06 7.40809332e+05 2.48552236e+00 1.68439124e+02
 2.01728739e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244055e+06 7.40807815e+05 2.48554254e+00 1.68440491e+02
 0.00000000e+00], Predicted state: [3.39244058e+06 7.40809499e+05 2.48554254e+00 1.68440491e+02
 0.00000000e+00], Updated state: [3.39244055e+06 7.40807895e+05 2.48553690e+00 1.68440109e+02
 5.63574197e-07]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244055e+06 7.40807815e+05 2.48554254e+00 1.68440491e+02
 0.00000000e+00], Predicted state: [3.39244058e+06 7.40809499e+05 2.48554254e+00 1.68440491e+02
 0.00000000e+00], Updated state: [3.39244056e+06 7.40808376e+05 2.48551492e+00 1.68438619e+02
 2.76156053e-07]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244055e+06 7.40807815e+05 2.48554254e+00 1.68440491e+02
 0.00000000e+00], Predicted state: [3.39244058e+06 7.40809499e+05 2.48554254e+00 1.68440491e+02
 0.00000000e+00], Updated state: [3.39244057e+06 7.40809219e+05 2.48552528e+00 1.68439321e+02
 1.72604365e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244055e+06 7.40807815e+05 2.48554254e+00 1.68440491e+02
 0.00000000e+00], Predicted state: [3.39244058e+06 7.40809499e+05 2.48554254e+00 1.68440491e+02
 0.00000000e+00], Updated state: [3.39244055e+06 7.40807830e+05 2.48554233e+00 1.68440477e+02
 2.01728739e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244055e+06 7.40807815e+05 2.48554254e+00 1.68440491e+02
 0.00000000e+00], Predicted state: [3.39244058e+06 7.40809499e+05 2.48554254e+00 1.68440491e+02
 0.00000000e+00], Updated state: [3.39244056e+06 7.40807955e+05 2.48554081e+00 1.68440374e+02
 1.72604365e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244055e+06 7.40807815e+05 2.48554254e+00 1.68440491e+02
 0.00000000e+00], Predicted state: [3.39244058e+06 7.40809499e+05 2.48554254e+00 1.68440491e+02
 0.00000000e+00], Updated state: [3.39244057e+06 7.40808617e+05 2.48553690e+00 1.68440109e+02
 5.63609853e-09]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244053e+06 7.40807821e+05 2.49178696e+00 1.68402054e+02
 0.00000000e+00], Predicted state: [3.39244055e+06 7.40809505e+05 2.49178696e+00 1.68402054e+02
 0.00000000e+00], Updated state: [3.39244053e+06 7.40807962e+05 2.49176965e+00 1.68400884e+02
 1.73023936e-06]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244053e+06 7.40807821e+05 2.49178696e+00 1.68402054e+02
 0.00000000e+00], Predicted state: [3.39244055e+06 7.40809505e+05 2.49178696e+00 1.68402054e+02
 0.00000000e+00], Updated state: [3.39244054e+06 7.40808623e+05 2.49173046e+00 1.68398235e+02
 5.64990053e-07]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244053e+06 7.40807821e+05 2.49178696e+00 1.68402054e+02
 0.00000000e+00], Predicted state: [3.39244055e+06 7.40809505e+05 2.49178696e+00 1.68402054e+02
 0.00000000e+00], Updated state: [3.39244055e+06 7.40809338e+05 2.49176673e+00 1.68400687e+02
 2.02235538e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244053e+06 7.40807821e+05 2.49178696e+00 1.68402054e+02
 0.00000000e+00], Predicted state: [3.39244055e+06 7.40809505e+05 2.49178696e+00 1.68402054e+02
 0.00000000e+00], Updated state: [3.39244053e+06 7.40807901e+05 2.49178131e+00 1.68401672e+02
 5.64990053e-07]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244053e+06 7.40807821e+05 2.49178696e+00 1.68402054e+02
 0.00000000e+00], Predicted state: [3.39244055e+06 7.40809505e+05 2.49178696e+00 1.68402054e+02
 0.00000000e+00], Updated state: [3.39244054e+06 7.40808383e+05 2.49175927e+00 1.68400183e+02
 2.76849834e-07]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244053e+06 7.40807821e+05 2.49178696e+00 1.68402054e+02
 0.00000000e+00], Predicted state: [3.39244055e+06 7.40809505e+05 2.49178696e+00 1.68402054e+02
 0.00000000e+00], Updated state: [3.39244055e+06 7.40809225e+05 2.49176965e+00 1.68400884e+02
 1.73037996e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244053e+06 7.40807821e+05 2.49178696e+00 1.68402054e+02
 0.00000000e+00], Predicted state: [3.39244055e+06 7.40809505e+05 2.49178696e+00 1.68402054e+02
 0.00000000e+00], Updated state: [3.39244053e+06 7.40807836e+05 2.49178675e+00 1.68402040e+02
 2.02235538e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244053e+06 7.40807821e+05 2.49178696e+00 1.68402054e+02
 0.00000000e+00], Predicted state: [3.39244055e+06 7.40809505e+05 2.49178696e+00 1.68402054e+02
 0.00000000e+00], Updated state: [3.39244053e+06 7.40807962e+05 2.49178523e+00 1.68401937e+02
 1.73037996e-08]
Timestamp: 2024-07-03 05:19:46, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244053e+06 7.40807821e+05 2.49178696e+00 1.68402054e+02
 0.00000000e+00], Predicted state: [3.39244055e+06 7.40809505e+05 2.49178696e+00 1.68402054e+02
 0.00000000e+00], Updated state: [3.39244054e+06 7.40808623e+05 2.49178131e+00 1.68401672e+02
 5.65025798e-09]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244341e+06 7.40806935e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Predicted state: [3.39244343e+06 7.40808671e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Updated state: [3.39244341e+06 7.40807080e+05 2.05464844e+00 1.73542633e+02
 1.42671040e-06]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244341e+06 7.40806935e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Predicted state: [3.39244343e+06 7.40808671e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Updated state: [3.39244342e+06 7.40807762e+05 2.05461612e+00 1.73539903e+02
 4.65876108e-07]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244341e+06 7.40806935e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Predicted state: [3.39244343e+06 7.40808671e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Updated state: [3.39244343e+06 7.40808499e+05 2.05464603e+00 1.73542430e+02
 1.66758167e-08]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244341e+06 7.40806935e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Predicted state: [3.39244343e+06 7.40808671e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Updated state: [3.39244341e+06 7.40807018e+05 2.05465805e+00 1.73543445e+02
 4.65876108e-07]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244341e+06 7.40806935e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Predicted state: [3.39244343e+06 7.40808671e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Updated state: [3.39244341e+06 7.40807514e+05 2.05463988e+00 1.73541910e+02
 2.28283175e-07]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244341e+06 7.40806935e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Predicted state: [3.39244343e+06 7.40808671e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Updated state: [3.39244342e+06 7.40808381e+05 2.05464844e+00 1.73542633e+02
 1.42682632e-08]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244341e+06 7.40806935e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Predicted state: [3.39244343e+06 7.40808671e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Updated state: [3.39244341e+06 7.40806951e+05 2.05466254e+00 1.73543824e+02
 1.66758167e-08]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244341e+06 7.40806935e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Predicted state: [3.39244343e+06 7.40808671e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Updated state: [3.39244341e+06 7.40807080e+05 2.05466128e+00 1.73543718e+02
 1.42682632e-08]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244341e+06 7.40806935e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Predicted state: [3.39244343e+06 7.40808671e+05 2.05466270e+00 1.73543839e+02
 0.00000000e+00], Updated state: [3.39244342e+06 7.40807762e+05 2.05465805e+00 1.73543445e+02
 4.65905583e-09]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244339e+06 7.40806938e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Predicted state: [3.39244341e+06 7.40808673e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Updated state: [3.39244339e+06 7.40807083e+05 2.05327516e+00 1.73499360e+02
 1.42575679e-06]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244339e+06 7.40806938e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Predicted state: [3.39244341e+06 7.40808673e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Updated state: [3.39244340e+06 7.40807765e+05 2.05324286e+00 1.73496630e+02
 4.65564719e-07]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244339e+06 7.40806938e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Predicted state: [3.39244341e+06 7.40808673e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Updated state: [3.39244341e+06 7.40808501e+05 2.05327275e+00 1.73499156e+02
 1.66646706e-08]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244339e+06 7.40806938e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Predicted state: [3.39244341e+06 7.40808673e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Updated state: [3.39244339e+06 7.40807021e+05 2.05328476e+00 1.73500171e+02
 4.65564719e-07]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244339e+06 7.40806938e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Predicted state: [3.39244341e+06 7.40808673e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Updated state: [3.39244339e+06 7.40807517e+05 2.05326660e+00 1.73498637e+02
 2.28130592e-07]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244339e+06 7.40806938e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Predicted state: [3.39244341e+06 7.40808673e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Updated state: [3.39244340e+06 7.40808384e+05 2.05327515e+00 1.73499360e+02
 1.42587264e-08]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244339e+06 7.40806938e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Predicted state: [3.39244341e+06 7.40808673e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Updated state: [3.39244339e+06 7.40806954e+05 2.05328925e+00 1.73500550e+02
 1.66646706e-08]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244339e+06 7.40806938e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Predicted state: [3.39244341e+06 7.40808673e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Updated state: [3.39244339e+06 7.40807083e+05 2.05328799e+00 1.73500444e+02
 1.42587264e-08]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244339e+06 7.40806938e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Predicted state: [3.39244341e+06 7.40808673e+05 2.05328941e+00 1.73500565e+02
 0.00000000e+00], Updated state: [3.39244340e+06 7.40807765e+05 2.05328476e+00 1.73500171e+02
 4.65594174e-09]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 0.1, R multiplier: 0.1, Initial state: [3.39244337e+06 7.40806942e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Predicted state: [3.39244339e+06 7.40808676e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Updated state: [3.39244337e+06 7.40807086e+05 2.04983194e+00 1.73459916e+02
 1.42336588e-06]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 0.1, R multiplier: 1, Initial state: [3.39244337e+06 7.40806942e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Predicted state: [3.39244339e+06 7.40808676e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Updated state: [3.39244338e+06 7.40807768e+05 2.04979969e+00 1.73457187e+02
 4.64783995e-07]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 0.1, R multiplier: 10, Initial state: [3.39244337e+06 7.40806942e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Predicted state: [3.39244339e+06 7.40808676e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Updated state: [3.39244338e+06 7.40808504e+05 2.04982954e+00 1.73459713e+02
 1.66367250e-08]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 1, R multiplier: 0.1, Initial state: [3.39244337e+06 7.40806942e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Predicted state: [3.39244339e+06 7.40808676e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Updated state: [3.39244337e+06 7.40807024e+05 2.04984152e+00 1.73460727e+02
 4.64783995e-07]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 1, R multiplier: 1, Initial state: [3.39244337e+06 7.40806942e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Predicted state: [3.39244339e+06 7.40808676e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Updated state: [3.39244337e+06 7.40807520e+05 2.04982340e+00 1.73459193e+02
 2.27748031e-07]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 1, R multiplier: 10, Initial state: [3.39244337e+06 7.40806942e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Predicted state: [3.39244339e+06 7.40808676e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Updated state: [3.39244338e+06 7.40808387e+05 2.04983194e+00 1.73459916e+02
 1.42348154e-08]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 10, R multiplier: 0.1, Initial state: [3.39244337e+06 7.40806942e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Predicted state: [3.39244339e+06 7.40808676e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Updated state: [3.39244337e+06 7.40806957e+05 2.04984601e+00 1.73461107e+02
 1.66367250e-08]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 10, R multiplier: 1, Initial state: [3.39244337e+06 7.40806942e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Predicted state: [3.39244339e+06 7.40808676e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Updated state: [3.39244337e+06 7.40807086e+05 2.04984475e+00 1.73461000e+02
 1.42348154e-08]
Timestamp: 2024-07-03 05:21:12, Q multiplier: 10, R multiplier: 10, Initial state: [3.39244337e+06 7.40806942e+05 2.04984617e+00 1.73461121e+02
 0.00000000e+00], Predicted state: [3.39244339e+06 7.40808676e+05 2.04984617e+00 1.73461121e+02
